Complaint_ID,City,Latitude,Longitude,Complaint_Text,Fault_Type,Severity,Temperature_C,Hospitals_Nearby,Outage_Duration_Hrs
IRQ-KGL-76285,بغداد,33.35164892624875,44.37197646645963,سقوط أسلاك كهربائية على الأرض في الشارع المزدحم,سقوط أسلاك,عالي جداً,45,2,34
IRQ-KGL-76286,ذي قار,31.11492676625722,46.21356127887385,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,50,4,3
IRQ-KGL-76287,النجف,32.005925125622134,44.39246101473514,سقوط أسلاك كهربائية على الأرض في الشارع المزدحم,سقوط أسلاك,عالي جداً,27,0,5
IRQ-KGL-76288,بغداد,33.384097595723944,44.35638553264907,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,45,3,20
IRQ-KGL-76289,النجف,31.948586091935223,44.361563503139145,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,40,4,15
IRQ-KGL-76290,بغداد,33.327875769789884,44.313313383112586,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,52,0,28
IRQ-KGL-76291,بغداد,33.26149953829422,44.432460621430394,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,22,1,30
IRQ-KGL-76292,النجف,32.04377993166843,44.304723592671,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,42,0,2
IRQ-KGL-76293,بغداد,33.23665101323738,44.41106069111479,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,43,4,25
IRQ-KGL-76294,بغداد,33.36139972359834,44.35101396144766,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,24,2,22
IRQ-KGL-76295,بابل,32.42607362021268,44.44441498247755,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,44,2,8
IRQ-KGL-76296,ذي قار,30.99392843040883,46.232198256600505,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,22,1,17
IRQ-KGL-76297,البصرة,30.49712195170427,47.81032328967797,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,27,3,19
IRQ-KGL-76298,النجف,32.0328887462491,44.2948088862865,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,25,0,35
IRQ-KGL-76299,بغداد,33.2612700200109,44.39622120955332,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,47,3,34
IRQ-KGL-76300,أربيل,36.1673667598738,43.99231317002243,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,36,4,19
IRQ-KGL-76301,بغداد,33.34842259269105,44.43903991536361,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,31,3,3
IRQ-KGL-76302,بابل,32.48116502966228,44.42075875863214,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,22,2,35
IRQ-KGL-76303,كركوك,35.39338030510029,44.432916153325216,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,28,2,22
IRQ-KGL-76304,البصرة,30.468770072915945,47.74022010123059,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,48,3,32
IRQ-KGL-76305,البصرة,30.464447289634442,47.85431323769322,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,50,2,21
IRQ-KGL-76306,كربلاء,32.62525778717377,44.08209083803773,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,41,2,4
IRQ-KGL-76307,كركوك,35.46539992413229,44.37965777340111,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,31,3,11
IRQ-KGL-76308,ذي قار,30.985218042201147,46.25930998980974,سقوط أسلاك كهربائية على الأرض في الشارع المزدحم,سقوط أسلاك,عالي جداً,31,4,21
IRQ-KGL-76309,ذي قار,30.99225756784439,46.31280274724997,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,32,1,2
IRQ-KGL-76310,أربيل,36.16794390052831,43.95588492019396,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,37,2,23
IRQ-KGL-76311,بابل,32.47510365947669,44.47664034045684,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,41,2,31
IRQ-KGL-76312,ذي قار,31.1302597678518,46.30962673628359,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,42,2,25
IRQ-KGL-76313,كركوك,35.472479901447834,44.341722841050284,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,41,1,25
IRQ-KGL-76314,البصرة,30.526952236953697,47.79033980315001,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,34,3,2
IRQ-KGL-76315,بغداد,33.23606323645605,44.34397967709097,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,29,1,25
IRQ-KGL-76316,البصرة,30.55460973178247,47.73589141520747,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,37,4,22
IRQ-KGL-76317,البصرة,30.482777573870823,47.73647305474418,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,27,1,8
IRQ-KGL-76318,ذي قار,31.012554820586033,46.25892466923506,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,25,1,11
IRQ-KGL-76319,كركوك,35.47044527774037,44.4454379946277,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,45,0,18
IRQ-KGL-76320,بغداد,33.292937461715795,44.28751965926343,سقوط أسلاك كهربائية على الأرض في الشارع المزدحم,سقوط أسلاك,عالي جداً,51,0,26
IRQ-KGL-76321,كركوك,35.510674617087254,44.42250649545609,سقوط أسلاك كهربائية على الأرض في الشارع المزدحم,سقوط أسلاك,عالي جداً,29,1,23
IRQ-KGL-76322,البصرة,30.44854035112055,47.80350045669827,سقوط أسلاك كهربائية على الأرض في الشارع المزدحم,سقوط أسلاك,عالي جداً,42,1,35
IRQ-KGL-76323,النجف,32.009070384622355,44.2742764045418,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,45,3,22
IRQ-KGL-76324,ذي قار,31.059250091581728,46.23117713498968,سقوط أسلاك كهربائية على الأرض في الشارع المزدحم,سقوط أسلاك,عالي جداً,41,1,35
IRQ-KGL-76325,أربيل,36.244175417959774,43.99860169063613,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,22,3,16
IRQ-KGL-76326,ذي قار,31.0886427145139,46.261005470590625,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,46,4,28
IRQ-KGL-76327,ذي قار,31.0728890448641,46.20155043970808,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,49,4,32
IRQ-KGL-76328,ذي قار,31.00615860426455,46.30389679089209,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,24,2,16
IRQ-KGL-76329,بابل,32.44972971448662,44.39621790660245,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,27,3,12
IRQ-KGL-76330,كركوك,35.44607324917784,44.367584168074366,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,31,0,3
IRQ-KGL-76331,ذي قار,31.060025426536658,46.280099521435915,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,43,1,16
IRQ-KGL-76332,أربيل,36.1819272245522,43.931156250412144,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,42,4,26
IRQ-KGL-76333,بابل,32.50396532515211,44.38992973266531,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,27,2,3
IRQ-KGL-76334,كربلاء,32.53885301469895,44.07776168922188,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,33,2,10
IRQ-KGL-76335,ذي قار,31.06858875149929,46.24457377126978,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,39,2,7
IRQ-KGL-76336,أربيل,36.225168445982405,44.03908156791014,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,24,2,16
IRQ-KGL-76337,بغداد,33.36689500485758,44.409544963674136,سقوط أسلاك كهربائية على الأرض في الشارع المزدحم,سقوط أسلاك,عالي جداً,52,2,36
IRQ-KGL-76338,كركوك,35.511728465638285,44.43545938328549,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,36,0,7
IRQ-KGL-76339,بغداد,33.38540388981392,44.32602944375731,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,30,2,5
IRQ-KGL-76340,كركوك,35.463553326652544,44.46458108638527,سقوط أسلاك كهربائية على الأرض في الشارع المزدحم,سقوط أسلاك,عالي جداً,29,2,25
IRQ-KGL-76341,بغداد,33.24140625552094,44.3629538417367,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,25,2,19
IRQ-KGL-76342,كربلاء,32.678915598287944,44.10195375081847,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,34,3,15
IRQ-KGL-76343,أربيل,36.12418486563142,43.994527908845726,تذبذب قوي في الفولتية وانخفاض الإضاءة واحتراق الأجهزة,تذبذب فولتية,متوسط,36,3,29
IRQ-KGL-76344,ذي قار,31.135516167805793,46.277396283022725,حرق محولة بالحي ورائحة دخان متصاعدة في الشارع,حرق محولة,عالي جداً,23,0,17
IRQ-KGL-76345,كركوك,35.50723109855994,44.458305033596226,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,26,1,10
IRQ-KGL-76346,كركوك,35.49687017198186,44.3450763290672,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,33,4,2
IRQ-KGL-76347,كركوك,35.48842877336662,44.35982405721095,انفجار جوزة الكهرباء الرئيسية بالشارع العام,انفجار جوزة,عالي جداً,26,3,33
IRQ-KGL-76348,أربيل,36.15988754819353,44.04544536469434,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,49,0,31
IRQ-KGL-76349,النجف,31.95568031910274,44.27003582348591,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,24,0,8
IRQ-KGL-76350,أربيل,36.16548037015912,43.93216533789161,احتراق الكيبل الرئيسي المغذي للعمارة السكنية,حرق كيبل,عالي,35,0,30
IRQ-KGL-76351,أربيل,36.20073854152813,43.9945232435427,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,25,4,26
IRQ-KGL-76352,كركوك,35.496675208330984,44.34140965754684,انقطاع مفاجئ للتيار الكهربائي عن المنطقة بالكامل منذ ساعات,عطل شبكة رئيسية,عالي,52,1,10
IRQ-KGL-76353,البصرة,30.532361330584497,47.79637023036513,عطل في المولد الفرعي للمحلة وانقطاع الخط المساعد,عطل فرعي,متوسط,45,3,13
IRQ-KGL-76354,أربيل,36.18365389691503,44.0842012264818,انقطاع مجدول حسب جدول التشغيل اليومي المعلن,صيانة مجدولة,منخفض,39,1,20
